instance,variant,seed,seconds_budget,seconds_used,wallclock,NP,V_best,f_best,placed_best,H_max,D_max,n_evals,evals_per_sec,trial
syn_004,A2,109453,30.0,30.58254599571228,94.17223119735718,60,0.7754553412383458,0.7754813432610559,56,99.9686856035696,99.82904339224172,87,2.8447598840265793,1
syn_004,A3,109469,30.0,30.327596187591553,92.26565361022949,60,0.7652450093568833,0.7652695111376352,53,99.99604551785247,99.82587929896826,88,2.901647709092254,1
syn_004,RS,109483,30.0,37.06130242347717,37.061564683914185,60,0.7685369219835358,0.768567928294913,66,99.68363000091107,99.68523226948862,32,0.8634343076871741,1
syn_004,PSO,109422,30.0,72.19017219543457,72.19092607498169,60,0.7801032524177417,0.7801317552252538,61,99.88368642922126,99.83556236581185,61,0.8449903656533699,1
syn_004,GA,109501,30.0,68.87182688713074,68.87211513519287,60,0.7817058680376339,0.7817313821069913,55,99.55109920944486,99.04196504180074,60,0.8711835116313937,1
syn_004,SA,109519,30.0,30.10349130630493,30.10383629798889,60,0.698631044157708,0.6986560528223877,54,99.15258546324992,99.98094656379325,27,0.8969059344404039,1
syn_004,H0,209422,30.0,31.1676607131958,31.167962789535522,60,0.878025325490604,0.8780323357040887,18,99.33507417615758,99.64357735464657,29,0.93045160709549,2
syn_004,A1,209439,30.0,31.048479795455933,101.43914580345154,60,0.7863239072525733,0.7863454096429482,47,99.93717426530324,99.82378823687466,88,2.8342772522112063,2
syn_004,A2,209453,30.0,30.463759422302246,99.80915927886963,60,0.7628508357441848,0.7628753403630399,53,99.6306811360327,99.90743334670148,87,2.8558523849262043,2
syn_004,A3,209469,30.0,30.71735692024231,99.8624222278595,60,0.7788213433214305,0.7788473496344973,56,99.37815822162007,99.99053510023934,88,2.8648298168521533,2
syn_004,RS,209483,30.0,37.41522574424744,37.41544985771179,60,0.7952228500709375,0.7952488570125604,56,99.45289051859272,99.85294718613137,32,0.8552667894812843,2
syn_004,PSO,209422,30.0,68.76899576187134,68.76923489570618,60,0.7667359193703155,0.7667634295873471,59,99.40361428258015,99.57468255941549,61,0.8870276397699147,2
syn_004,GA,209501,30.0,67.98291683197021,67.98324203491211,60,0.7515088032224122,0.751533804278939,54,99.89677755709678,99.99756976261874,60,0.8825746642836587,2
syn_004,SA,209519,30.0,30.81731128692627,30.81765580177307,60,0.6957452243353821,0.6957767299353,67,99.75313426246723,99.68687394939973,20,0.6489858837388149,2
syn_004,H0,309422,30.0,30.380594730377197,30.380980968475342,60,0.8910461953380505,0.8910547038676282,21,99.64357735464657,99.5034648765422,30,0.987472439767723,3
syn_004,A1,309439,30.0,30.82909369468689,100.00546288490295,60,0.7842198180756259,0.7842423232903343,49,99.56718254336823,99.91134661459863,86,2.7895727604480736,3
syn_004,A2,309453,30.0,30.353448152542114,97.68859839439392,60,0.7696224433055175,0.7696484470216798,56,99.79817390790507,99.830209880733,86,2.8332860098070096,3
syn_004,A3,309469,30.0,30.92945122718811,95.2017068862915,60,0.7706482739239777,0.7706717754453997,51,99.92195486281464,99.9259029441216,86,2.780521366780762,3
syn_004,RS,309483,30.0,38.227829933166504,38.2280535697937,60,0.7737241912325505,0.7737441947110556,44,99.86191051044646,99.79023898642518,32,0.8370864905474733,3
syn_004,PSO,309422,30.0,72.4821298122406,72.48244333267212,60,0.7665721317941734,0.766598134359046,56,99.77966273943551,99.96384999937551,61,0.8415867491479048,3
syn_004,GA,309501,30.0,70.41271924972534,70.41300749778748,60,0.7480530267895219,0.7480745332345292,47,99.54677125959344,99.8087279998429,60,0.8521187739846312,3
syn_004,SA,309519,30.0,30.31735062599182,30.31765913963318,60,0.7288287439890265,0.7288562492781017,59,99.51499850638052,99.95609397871668,27,0.8905791384307911,3
syn_004,H0,409422,30.0,30.874563217163086,30.87485432624817,60,0.9038814858801136,0.9038934920853907,28,99.86489088628116,99.5145813920917,26,0.8421171764317193,4
syn_004,A1,409439,30.0,30.548659801483154,97.07333946228027,60,0.7605103302044247,0.7605393411553003,62,99.36849294132776,99.5364194928719,89,2.9133847631403786,4
syn_004,A2,409453,30.0,30.32537603378296,93.80339574813843,60,0.7667927158354725,0.7668172189180804,53,99.72788921202975,99.96384999937551,88,2.9018601418813925,4
syn_004,A3,409469,30.0,30.011971473693848,96.37292575836182,60,0.7854263039420354,0.7854528097586213,57,99.64249503992349,99.77584636642204,87,2.8988432191553097,4
syn_004,RS,409483,30.0,35.0930700302124,35.09329676628113,60,0.7498059862095772,0.7498319914985332,56,99.79476598395377,99.67633842007649,32,0.9118609449800342,4
syn_004,PSO,409422,30.0,69.13325119018555,69.13354325294495,60,0.7522850725805373,0.7523125785258681,59,99.50436571156354,99.90110121365119,61,0.8823539895757112,4
syn_004,GA,409501,30.0,68.56474590301514,68.56503105163574,60,0.7654917302257682,0.7655177363182925,56,99.64481490596944,99.74593267329027,60,0.8750852819446021,4
syn_004,SA,409519,30.0,30.40305495262146,30.40334916114807,60,0.6970903968471874,0.697118902434372,61,99.797704192989,99.64357735464657,22,0.7236114934595769,4
syn_005,H0,9815,30.0,30.37618327140808,30.37653398513794,60,0.8870526604056832,0.8870636748622284,26,99.83918521681903,98.71516027263345,26,0.8559337349163543,0
syn_005,A1,9832,30.0,30.131494760513306,98.88670706748962,60,0.7683955924924445,0.7684250931538784,63,99.94184380298029,99.9920128060294,85,2.820968580403476,0
syn_005,A2,9846,30.0,30.492039442062378,98.34100365638733,60,0.7567375352801707,0.7567655401662139,60,99.6054603200139,99.90593536344899,86,2.820408263061831,0
syn_005,A3,9862,30.0,30.102368354797363,99.24161100387573,60,0.767589229987806,0.7676172340221096,60,99.67746275087983,99.91910689145894,87,2.8901380441095745,0
syn_005,RS,9876,30.0,42.218761920928955,42.21904373168945,60,0.7518537469938179,0.7518832568799593,63,99.08867560477037,99.92271025160902,32,0.7579568548204336,0
syn_005,PSO,9815,30.0,71.94214844703674,71.94247341156006,60,0.7437670250765835,0.7437925419462976,55,98.33977534946887,99.97325324008803,61,0.8479035074259387,0
syn_005,GA,9894,30.0,75.3152494430542,75.31553888320923,60,0.7898065560271851,0.7898285611811627,48,99.53680541525549,99.94779682201033,60,0.7966514144703982,0
syn_005,SA,9912,30.0,30.682525396347046,30.682822465896606,60,0.6586538421809859,0.6586833454234959,63,99.70073130309859,99.97501768315333,27,0.8799797165071206,0
syn_005,H0,109815,30.0,30.167299509048462,30.16761875152588,60,0.8270086312477983,0.827018637623307,24,99.90913398640312,99.4533151512935,26,0.86186037275897,1
syn_005,A1,109832,30.0,30.64793062210083,99.20412182807922,60,0.7593663524564735,0.7593928548093932,57,99.83644120734834,99.9282668332715,86,2.8060622121737544,1
syn_005,A2,109846,30.0,30.987669706344604,102.99196457862854,60,0.7559642101886631,0.7559892135822553,54,99.69823295363376,99.96240781358189,86,2.775297426846906,1
syn_005,A3,109862,30.0,30.603116273880005,103.42615127563477,60,0.758435363653845,0.7584633696186399,60,99.71163193130238,99.69188857940797,87,2.8428477420861604,1
syn_005,RS,109876,30.0,34.08450412750244,34.084731578826904,60,0.755083555241133,0.7551090655040885,55,99.05556023446412,99.91814420926329,32,0.9388430554921737,1
syn_005,PSO,109815,30.0,67.38425779342651,67.38449788093567,60,0.7664585387237204,0.766485041134964,57,99.8216680665415,99.93720758057475,61,0.9052559454910356,1
syn_005,GA,109894,30.0,72.25486493110657,72.25531601905823,60,0.7730773399108385,0.773105843375785,61,99.71207830669145,99.94142705002282,60,0.830393912675758,1
syn_005,SA,109912,30.0,30.890880584716797,30.89113688468933,60,0.6532405273062487,0.6532670355752976,57,99.27881644967147,99.89427866377386,22,0.7121842946388669,1
syn_005,H0,209815,30.0,30.174795627593994,30.175078868865967,60,0.848176664843961,0.8481871738252028,25,99.71420612038159,99.38766968929002,26,0.8616462666684556,2
syn_005,A1,209832,30.0,30.115594387054443,104.92095470428467,60,0.7559196852735165,0.7559481904093515,61,99.73360243205904,99.75281407162879,83,2.756047213721226,2
syn_005,A2,209846,30.0,30.249573945999146,100.16844415664673,60,0.7650769149657936,0.7651044212502076,59,99.58890196660077,99.78265662305502,86,2.8430152488602074,2
syn_005,A3,209862,30.0,30.450344562530518,99.83835029602051,60,0.757511773584987,0.7575302791523688,41,99.5558350127707,99.88742680287558,86,2.8242701761025044,2
syn_005,RS,209876,30.0,36.514147996902466,36.514400005340576,60,0.7302853685488445,0.7303123730828787,58,99.61559983662417,99.9309967480697,32,0.8763726324030509,2
syn_005,PSO,209815,30.0,76.15709376335144,76.15732336044312,60,0.7596326752309231,0.7596606771120532,60,99.94202785937196,99.86985912471485,61,0.800975943088766,2
syn_005,GA,209894,30.0,68.054123878479,68.05442380905151,60,0.7518215601611884,0.7518510753124406,63,98.6917899266034,99.79308484734233,60,0.8816512002584757,2
syn_005,SA,209912,30.0,30.859819173812866,30.860111236572266,60,0.692271527108604,0.6922985319519724,58,99.70786502189075,99.80779812181703,33,1.0693516969147783,2
syn_005,H0,309815,30.0,30.26523208618164,30.265524864196777,60,0.8833943085160845,0.8834068154510933,29,99.8881387465802,99.41836036892539,28,0.9251539826381874,3
syn_005,A1,309832,30.0,30.157025575637817,95.32543087005615,60,0.7542313339688259,0.75425683597723,55,99.91783753662533,99.88132205205858,88,2.9180596667030154,3
syn_005,A2,309846,30.0,30.62745952606201,93.84359192848206,60,0.7841316969401906,0.7841597065376186,60,99.2408142365841,99.79944296381048,90,2.938539512995381,3
syn_005,A3,309862,30.0,30.42768096923828,95.78880310058594,60,0.787006908564767,0.7870354140290902,61,99.6815179073703,99.77204978234629,87,2.859238602112172,3
syn_005,RS,309876,30.0,34.548967599868774,34.54921245574951,60,0.7560744825061451,0.756103984249364,63,99.90067352236761,99.92500458384626,32,0.9262215985904466,3
syn_005,PSO,309815,30.0,70.16037797927856,70.16062831878662,60,0.7703843062279603,0.7704133067036372,62,99.96380426524468,99.98862804395861,61,0.869436593086998,3
syn_005,GA,309894,30.0,1432.4920098781586,1432.4922831058502,60,0.7493028098256735,0.7493248122602829,48,99.89544043220376,99.86109863939865,60,0.04188505037811927,3
syn_005,SA,309912,30.0,31.384257793426514,31.38440704345703,60,0.7118116218549145,0.7118426267033648,66,99.93539806465843,99.579756899335,18,0.5735359465397372,3
syn_005,H0,409815,30.0,31.119946241378784,31.120282649993896,60,0.8366635835720758,0.8366720951039249,21,99.89488940765786,98.95192568181098,24,0.7712095584563795,4
syn_005,A1,409832,30.0,31.12227463722229,100.74365043640137,60,0.7964618315999918,0.7964863370148361,53,99.96768645571488,99.49082913000495,90,2.891819478141866,4
syn_005,A2,409846,30.0,31.219663858413696,104.22299456596375,60,0.7684671524927184,0.7684931617180213,56,99.8843707562947,99.19309895713157,86,2.7546741178900622,4
syn_005,A3,409862,30.0,30.10131335258484,95.98006820678711,60,0.802720117935903,0.802743131290619,50,99.83437612374412,98.83015228489337,87,2.890239338760586,4
syn_005,RS,409876,30.0,38.60558104515076,38.60584545135498,60,0.7578999224827387,0.7579304285846475,65,99.52170413681627,99.86810498767944,32,0.8288956967795598,4
syn_005,PSO,409815,30.0,71.80813598632812,71.80848860740662,60,0.7988988757839447,0.7989223808790069,51,99.59684506499434,99.89364871552873,61,0.8494859135685414,4
syn_005,GA,409894,30.0,66.55720925331116,66.55750703811646,60,0.79119054922741,0.7912160521074214,55,99.85514926005105,99.85684959256415,60,0.9014801052076121,4
syn_005,SA,409912,30.0,30.637959480285645,30.638280868530273,60,0.7140052863056929,0.7140297995311551,53,98.98011750742984,99.69733628292352,25,0.8159812345233547,4
syn_006,H0,7251,30.0,30.133815050125122,30.13412857055664,60,0.8765688420391446,0.8765758526922742,18,99.59430662751575,99.34038042459669,31,1.0287446162536689,0
syn_006,A1,7268,30.0,30.464742422103882,88.49634909629822,60,0.7590867884939292,0.7591087913836705,48,99.80178291663636,99.90924295520138,90,2.9542347265900384,0
syn_006,A2,7282,30.0,30.511620044708252,88.74160265922546,60,0.7562622425534636,0.756285246879124,50,99.68925216922453,99.87818180073418,89,2.9169214833427244,0
syn_006,A3,7298,30.0,30.106878519058228,82.85368371009827,60,0.7761682032595977,0.7761917067678731,51,99.65643472994952,99.99273773324127,93,3.0889950926373597,0
syn_006,RS,7312,30.0,58.04650282859802,58.0467586517334,60,0.7729327519583973,0.7729537603945655,46,99.55979684987611,99.59658632487218,64,1.1025642697025468,0
syn_006,PSO,7251,30.0,59.77573013305664,59.77601718902588,60,0.7751147175592826,0.7751347199028418,44,99.84088685539744,99.92475722341075,61,1.020481052497698,0
syn_006,GA,7330,30.0,58.9962043762207,58.99646592140198,60,0.7783868607144371,0.7784098638349527,50,99.70028147601391,99.98766696793265,60,1.0170145797410637,0
syn_006,SA,7348,30.0,30.53343391418457,30.533792734146118,60,0.7227541823351706,0.7227781938415985,52,99.58904863642965,99.26030856858856,29,0.9497785306921472,0
syn_006,H0,107251,30.0,30.472942352294922,30.47323441505432,60,0.8594665252469271,0.8594750320709766,21,99.890176165715,99.42741888390312,31,1.0172959224485714,1
syn_006,A1,107268,30.0,30.188973665237427,85.99207663536072,60,0.758239582063104,0.7582620871086322,49,99.9193426341109,99.57610454763172,90,2.9812209251629813,1
syn_006,A2,107282,30.0,30.769460916519165,91.9418044090271,60,0.7533564964451559,0.7533765052150145,44,99.52379697479662,99.59921716235752,94,3.054977149422021,1
syn_006,A3,107298,30.0,30.472949504852295,84.68540596961975,60,0.767629347043369,0.7676523520195674,50,99.8307763434537,99.6716038267511,90,2.9534390816244764,1
syn_006,RS,107312,30.0,60.77840065956116,60.77863430976868,60,0.7854590833724974,0.785479087793352,44,99.67099547043925,99.88691907058288,64,1.0530056616409509,1
syn_006,PSO,107251,30.0,60.305946826934814,60.30619025230408,60,0.7679132276755656,0.7679357340147581,49,99.62300554913213,99.74307520276787,61,1.0115088678577084,1
syn_006,GA,107330,30.0,61.63049507141113,61.6308159828186,60,0.7577746004580295,0.757798130094012,51,99.47190860150295,97.56449314721223,60,0.9735440211940228,1
syn_006,SA,107348,30.0,30.92605423927307,30.926387071609497,60,0.7743057370712283,0.7743312400596526,55,99.7056510833566,99.99550648375616,35,1.1317318313292426,1
syn_006,H0,207251,30.0,30.523489713668823,30.523863554000854,60,0.8924758614924216,0.8924828686121817,18,99.53727453819285,99.75074945931443,32,1.0483729186990691,2
syn_006,A1,207268,30.0,30.124898672103882,86.30171942710876,60,0.7625499672372711,0.7625699685521715,44,99.97974408473424,99.88876587042972,93,3.0871473133325233,2
syn_006,A2,207282,30.0,30.367517471313477,91.83162045478821,60,0.7640039958230873,0.7640280223036492,52,98.8807378463844,98.47120597198492,90,2.963693034342305,2
syn_006,A3,207298,30.0,30.193270683288574,85.28222274780273,60,0.7754380353430853,0.7754630359233912,54,99.96666098099485,99.9753084269999,90,2.980796646512806,2
syn_006,RS,207312,30.0,31.578396320343018,31.578678131103516,60,0.8017580786611034,0.801781582001905,51,99.78757410904232,99.87834574201347,32,1.0133510161624446,2
syn_006,PSO,207251,30.0,61.468488454818726,61.468804597854614,60,0.7613317732702958,0.7613527744792706,46,99.9216776354481,99.95742488196682,61,0.9923783963686844,2
syn_006,GA,207330,30.0,61.72783350944519,61.72829461097717,60,0.779280102489997,0.7793076057943128,59,99.86541620895858,99.80415220814588,60,0.9720088425073139,2
syn_006,SA,207348,30.0,30.1676082611084,30.167922735214233,60,0.680881821989664,0.6809068254799929,54,99.9352469755554,99.71572012646651,34,1.1270366449246247,2
syn_006,H0,307251,30.0,30.248859405517578,30.249152183532715,60,0.8922692436453848,0.8922782536872048,22,99.06734388039318,99.92847411702316,34,1.1240093235977748,3
syn_006,A1,307268,30.0,31.1107976436615,88.74359607696533,60,0.7634932189189882,0.7635132316332918,44,99.2096279069528,99.51894174407892,91,2.925029471834847,3
syn_006,A2,307282,30.0,30.19955062866211,90.63499569892883,60,0.7322528212472157,0.7322763238160437,51,99.97998667929149,99.7631305239393,92,3.046402945899588,3
syn_006,A3,307298,30.0,30.570607662200928,92.5828595161438,60,0.769603506018286,0.7696255121469022,48,99.99000525669616,99.39713312107557,89,2.9112931278119203,3
syn_006,RS,307312,30.0,62.87290930747986,62.873127460479736,60,0.7391730925066891,0.739195100302634,48,99.9591980166011,99.26120749055443,64,1.0179264917900985,3
syn_006,PSO,307251,30.0,57.439589738845825,57.43990111351013,60,0.7799655382661265,0.7799865413112925,46,99.98740957434971,99.70807382341197,61,1.0619853010326483,3
syn_006,GA,307330,30.0,60.255515813827515,60.25583338737488,60,0.7637498275522775,0.7637718400474075,48,99.65909267661337,99.09139431792897,60,0.9957594618455017,3
syn_006,SA,307348,30.0,30.371349573135376,30.371822357177734,60,0.6529602443974655,0.652980750413925,45,99.4801854923253,99.91816856074702,58,1.9096945251093889,3
syn_006,H0,407251,30.0,30.48251485824585,30.482892274856567,60,0.9093555377499111,0.9093645434624066,22,99.5347168691574,99.89403358139434,31,1.016976458279792,4
syn_006,A1,407268,30.0,30.60897421836853,90.28304076194763,60,0.7644499841712732,0.764471986273815,48,99.89104207209219,99.89870375298267,90,2.940314149632324,4
syn_006,A2,407282,30.0,30.36576533317566,90.60652995109558,60,0.7496981827590413,0.7497211863868276,50,99.72773812827454,99.90948325161084,92,3.0297276880911275,4
syn_006,A3,407298,30.0,30.765414476394653,84.4717664718628,60,0.7566737214131074,0.7566972259023659,51,99.61398345367115,99.93709070390635,94,3.0553789571768415,4
syn_006,RS,407312,30.0,56.00518727302551,56.00550436973572,60,0.8041297103047332,0.8041502190711536,45,99.73830833192739,99.38504963951607,64,1.1427512899474783,4
syn_006,PSO,407251,30.0,58.02973389625549,58.02993726730347,60,0.783559844168661,0.7835823491513256,49,99.7132075403596,99.78852599862809,61,1.0511852442586536,4
syn_006,GA,407330,30.0,53.62802600860596,53.628291606903076,60,0.7526582215054787,0.7526787215827143,45,99.99522735505374,99.99704909107301,60,1.118817985028416,4
syn_006,SA,407348,30.0,30.64995241165161,30.65022921562195,60,0.7612971707011778,0.7613191751342266,48,99.71528279752958,99.84141232035762,48,1.5660709470384937,4
syn_007,H0,4875,30.0,30.63653874397278,30.636831045150757,60,0.9077909576041024,0.9077974587026727,17,99.93342049795747,99.95672248216458,39,1.2729897566405928,0
syn_007,A1,4892,30.0,30.589752674102783,79.34315752983093,60,0.7613345028437689,0.7613590073513018,53,99.96627352915371,99.582973184428,96,3.1383058576107214,0
syn_007,A2,4906,30.0,30.094163179397583,79.64216303825378,60,0.7883499207657472,0.7883709337318491,46,99.49478689620526,99.20860291233375,99,3.28967445978944,0
syn_007,A3,4922,30.0,30.606009006500244,224.40194368362427,60,0.7636727377992257,0.7636977507310733,54,99.03409433876601,99.67272091306673,97,3.1693122739197617,0
syn_007,RS,4936,30.0,52.43952012062073,52.439757347106934,60,0.778661349399387,0.7786833507517658,48,99.87995772851525,99.98480440700622,64,1.2204535787663198,0
syn_007,PSO,4875,30.0,51.29580283164978,51.29604697227478,60,0.7696164760693738,0.7696394783489227,50,99.94772978348381,99.82431534129732,61,1.189181114879884,0
syn_007,GA,4954,30.0,48.333799839019775,48.33405804634094,60,0.7819105856959715,0.7819330910259955,49,99.71158221664288,99.75541538021535,60,1.241367328863768,0
syn_007,SA,4972,30.0,30.072718620300293,30.073001861572266,60,0.7542857821481295,0.7543112839581501,55,99.8787277435964,99.94027019629745,44,1.4631201307585884,0
syn_007,H0,104875,30.0,30.556596279144287,30.556899070739746,60,0.9268829271958624,0.9268929316404313,24,99.93342049795747,99.62212261433835,39,1.2763201648417422,1
syn_007,A1,104892,30.0,30.62760043144226,77.08520197868347,60,0.7771303087248405,0.7771528200804262,49,99.98796288320253,98.8764785436691,97,3.16707801569789,1
syn_007,A2,104906,30.0,30.32204246520996,83.26872849464417,60,0.8209926418535309,0.8210111453681661,41,99.90689613153805,99.74164034266742,95,3.1330343300257026,1
syn_007,A3,104922,30.0,30.57351517677307,83.21799969673157,60,0.768967647658409,0.7689926479838968,54,99.97540872908161,99.99204248931423,92,3.009140410190487,1
syn_007,RS,104936,30.0,46.882039308547974,46.88227128982544,60,0.7673199716767338,0.7673439756909542,52,99.95929036540967,99.63928759156501,64,1.365128329396945,1
syn_007,PSO,104875,30.0,52.93930649757385,52.939598083496094,60,0.7494441272848532,0.7494686338827117,53,99.65631246635817,99.68390168894882,61,1.1522629221218748,1
syn_007,GA,104954,30.0,49.73058366775513,49.730822801589966,60,0.7747397723150045,0.7747632809264802,51,99.84062284981303,99.29822958247165,60,1.2065010216017928,1
syn_007,SA,104972,30.0,30.00932002067566,30.00962233543396,60,0.6641473712814587,0.6641688729311659,47,99.97203485933758,99.86299441419835,38,1.2662732768959433,1
syn_007,H0,204875,30.0,30.897554636001587,30.897913932800293,60,0.9361894857744948,0.9361979889261399,21,99.72811301551069,99.95672248216458,39,1.2622358131396427,2
syn_007,A1,204892,30.0,30.749065160751343,36456.78379487991,60,0.7898200132360447,0.7898440306995789,52,98.93134326372761,99.32230331966389,96,3.122046133699574,2
syn_007,A2,204906,30.0,30.32414984703064,83.88468551635742,60,0.7853639024275288,0.7853824222249093,41,99.38569707664534,98.63456488220106,97,3.1987706329547207,2
syn_007,A3,204922,30.0,30.74993371963501,86.73791456222534,60,0.7852494746940837,0.78527248015924,50,99.47895171885014,99.97453265418308,95,3.089437553464997,2
syn_007,RS,204936,30.0,30.128893613815308,30.12913942337036,60,0.7646809486732056,0.7647054559046967,53,99.43447543188722,99.84237545848715,32,1.0621033885335476,2
syn_007,PSO,204875,30.0,59.82437562942505,59.82462215423584,60,0.7555675598393577,0.7555915763855209,52,98.73899022559844,99.60639345902132,61,1.0196512601795833,2
syn_007,GA,204954,30.0,50.62255072593689,50.62283205986023,60,0.7987605429435268,0.7987840434847956,51,99.95400387162351,99.99186925439524,60,1.1852425280747163,2
syn_007,SA,204972,30.0,31.30285358428955,31.30317735671997,60,0.7343463914485696,0.7343728981630813,57,99.79477508434982,99.53377374080782,32,1.0222710180026635,2
syn_007,H0,304875,30.0,30.72655153274536,30.726956605911255,60,0.8927530603436095,0.8927615630050503,21,99.95672248216458,99.777133448989,35,1.1390799895881714,3
syn_007,A1,304892,30.0,30.304733276367188,79.92398571968079,60,0.7958028227666893,0.7958248305618391,48,99.66644999733316,99.55403503886096,93,3.0688275376614196,3
syn_007,A2,304906,30.0,30.361542463302612,81.65546154975891,60,0.8001132459422793,0.8001342570618339,46,99.49520803240686,99.3928365037633,99,3.260703902631407,3
syn_007,A3,304922,30.0,30.250718355178833,82.10885572433472,60,0.7659878260936334,0.7660123275591733,53,99.97851699205445,99.87492902291118,95,3.140421291309146,3
syn_007,RS,304936,30.0,53.01979207992554,53.02004957199097,60,0.8302659841574207,0.8302889919052935,50,99.9756964065546,99.24951631361131,64,1.207096397200543,3
syn_007,PSO,304875,30.0,53.928797245025635,53.92904782295227,60,0.7692391569121875,0.7692581657189926,42,99.7736781930542,99.34564129633317,61,1.1311210914429695,3
syn_007,GA,304954,30.0,51.13708186149597,51.137397050857544,60,0.803849729469179,0.8038747323241714,54,99.79553633657721,99.91896442348668,60,1.1733168537561278,3
syn_007,SA,304972,30.0,30.482073307037354,30.482497692108154,60,0.7283816151093455,0.7284116176282411,64,99.82736710483258,99.92074333954996,20,0.6561233482560593,3
syn_007,H0,404875,30.0,31.1761794090271,31.176518201828003,60,0.9117860309885425,0.9117940360327368,20,99.82285965749125,99.67272091306673,37,1.1868035372315893,4
syn_007,A1,404892,30.0,30.74595022201538,81.64875745773315,60,0.7735338585261666,0.773554361496524,45,99.95672248216458,99.7462417860272,97,3.154887043645311,4
syn_007,A2,404906,30.0,30.204191207885742,84.24825644493103,60,0.7940653349099905,0.7940848378330314,43,99.75219193939245,99.95550396871731,93,3.079042883814067,4
syn_007,A3,404922,30.0,30.076877117156982,77.61465740203857,60,0.8028560115510555,0.8028780225905479,48,99.16894328728654,99.72710747655185,93,3.0920763361748516,4
syn_007,RS,404936,30.0,30.977824687957764,30.978112936019897,60,0.7608677088176042,0.7608882132576437,45,99.57130368919192,99.98469237237765,32,1.0329970009947016,4
syn_007,PSO,404875,30.0,52.399773359298706,52.40004014968872,60,0.7736878451349722,0.7737103465029035,49,99.98468534433033,99.87852153528712,61,1.164127172492343,4
syn_007,GA,404954,30.0,53.49324178695679,53.4935507774353,60,0.7722772761698657,0.7722987763111653,47,99.99774520785742,99.98812483866465,60,1.1216370142411103,4
syn_007,SA,404972,30.0,30.190194129943848,30.190576553344727,60,0.7213531748266269,0.7213776809742419,53,99.82923520985176,99.55600328824191,35,1.159316824839016,4
syn_008,H0,6814,30.0,30.33798575401306,30.33833146095276,60,0.8656263487417758,0.8656333724196769,18,99.21099188487973,98.42121800785588,33,1.0877452533457932,0
syn_008,A1,6831,30.0,30.19831418991089,89.55322670936584,60,0.7612369010251525,0.7612569056660896,44,99.93491496047224,99.6009913200817,94,3.1127565402775015,0
syn_008,A2,6845,30.0,30.287755966186523,90.0533196926117,60,0.7570585599877491,0.7570805897594648,48,98.70200004086527,98.3208283938583,91,3.004514434862493,0
syn_008,A3,6861,30.0,30.923582553863525,87.34287619590759,60,0.7786830830481386,0.7787035975156726,45,99.30054316097211,99.25270343246474,96,3.104426850698318,0
syn_008,RS,6875,30.0,58.41771078109741,58.41798710823059,60,0.7576827556861687,0.7577067650404125,52,99.95594814140011,99.1086274829189,64,1.0955581645405537,0
syn_008,PSO,6814,30.0,58.86727237701416,58.867653131484985,60,0.7423260195989433,0.742348521139858,49,99.92505640881903,99.92085211068472,61,1.0362294282861764,0
syn_008,GA,6893,30.0,55.19639229774475,55.19664406776428,60,0.7844457569166008,0.7844662779850989,45,99.65202642429627,98.24112377077456,60,1.0870275665181748,0
syn_008,SA,6911,30.0,30.265425443649292,30.265726566314697,60,0.710035140790377,0.7100566426515148,47,99.84924267196259,99.96464354583924,29,0.9581890746586277,0
syn_008,H0,106814,30.0,30.52543020248413,30.525984525680542,60,0.8790482853729461,0.8790557986421096,19,99.86770855859552,98.80537509211575,32,1.0483062740716385,1
syn_008,A1,106831,30.0,30.305484771728516,82.94592356681824,60,0.763751723559101,0.7637727249532029,46,99.91930767434818,99.9412821397799,95,3.1347460935066094,1
syn_008,A2,106845,30.0,30.019811868667603,83.79073333740234,60,0.8252484007809743,0.8252639034867315,35,99.7676771477317,99.96174712036279,92,3.0646427899843904,1
syn_008,A3,106861,30.0,30.879000902175903,85.66261124610901,60,0.7425062418223796,0.7425322451930839,56,99.68892920615708,99.97400035841723,96,3.1089088764279067,1
syn_008,RS,106875,30.0,31.5123507976532,31.51258087158203,60,0.7554595598695325,0.7554795713520188,44,99.6604107816091,99.19134058520484,32,1.015474859539299,1
syn_008,PSO,106814,30.0,58.13870286941528,58.139023542404175,60,0.7570761607097504,0.757101666338099,55,99.96183955738654,99.475325571057,61,1.0492150149447168,1
syn_008,GA,106893,30.0,55.903162240982056,55.903494119644165,60,0.7564233898849921,0.7564468962773281,51,99.48611848100175,99.8746479296677,60,1.0732845441078571,1
syn_008,SA,106911,30.0,30.368154525756836,30.36843967437744,60,0.7289518060004905,0.7289758074723945,52,99.96967357463016,99.88313601676094,33,1.0866646497076717,1
syn_008,H0,206814,30.0,30.232717514038086,30.23303461074829,60,0.9126058297959537,0.9126153333078875,23,99.95568503599598,99.69312159050466,31,1.0253792099769277,2
syn_008,A1,206831,30.0,30.500542402267456,87.94450235366821,60,0.7644746004422514,0.7644996041549724,54,99.81561180798695,99.8131160842909,94,3.0819124053679747,2
syn_008,A2,206845,30.0,30.217156410217285,93.1984031200409,60,0.7741693019979813,0.7741938069030294,53,99.76739560496384,99.74209959553305,88,2.91225285415158,2
syn_008,A3,206861,30.0,30.213936805725098,87.68763256072998,60,0.7613229964458832,0.761343999125425,46,99.88865409813162,99.84339172282536,90,2.9787578023578285,2
